641.4,643.2,speaker_SPEAKER_09
644.0,648.9,speaker_SPEAKER_08
649.3,653.5,speaker_SPEAKER_08
653.5,653.5,speaker_SPEAKER_08
653.6,655.2,speaker_SPEAKER_08
655.4,661.7,speaker_SPEAKER_09
659.2,659.5,speaker_SPEAKER_08
660.4,666.5,speaker_SPEAKER_08
667.1,668.6,speaker_SPEAKER_08
669.0,674.1,speaker_SPEAKER_08
674.5,678.7,speaker_SPEAKER_08
679.1,680.0,speaker_SPEAKER_08
680.4,687.3,speaker_SPEAKER_08
687.6,689.6,speaker_SPEAKER_08
690.0,694.2,speaker_SPEAKER_08
694.2,694.9,speaker_SPEAKER_09
695.3,697.1,speaker_SPEAKER_09
695.4,695.6,speaker_SPEAKER_01
695.6,695.8,speaker_SPEAKER_08
697.5,698.1,speaker_SPEAKER_01
697.7,697.8,speaker_SPEAKER_09
698.6,699.2,speaker_SPEAKER_01
699.8,701.3,speaker_SPEAKER_01
701.9,706.2,speaker_SPEAKER_01
706.6,706.7,speaker_SPEAKER_01
707.1,717.1,speaker_SPEAKER_09
717.4,721.7,speaker_SPEAKER_05
722.2,726.7,speaker_SPEAKER_05
727.2,731.0,speaker_SPEAKER_05
731.4,736.3,speaker_SPEAKER_05
736.5,738.4,speaker_SPEAKER_05
738.7,743.1,speaker_SPEAKER_05
743.5,744.5,speaker_SPEAKER_05
744.9,745.3,speaker_SPEAKER_05
745.4,750.4,speaker_SPEAKER_05
750.8,754.7,speaker_SPEAKER_05
755.5,759.4,speaker_SPEAKER_03
759.9,766.8,speaker_SPEAKER_03
767.3,769.0,speaker_SPEAKER_03
769.3,782.2,speaker_SPEAKER_03
782.1,782.2,speaker_SPEAKER_09
782.2,783.3,speaker_SPEAKER_03
782.3,786.0,speaker_SPEAKER_09
786.0,789.9,speaker_SPEAKER_03
790.1,803.7,speaker_SPEAKER_09
804.1,805.0,speaker_SPEAKER_09
805.5,815.1,speaker_SPEAKER_09
815.7,820.8,speaker_SPEAKER_07
821.1,825.2,speaker_SPEAKER_07
825.6,829.4,speaker_SPEAKER_07
829.7,831.5,speaker_SPEAKER_07
831.6,834.7,speaker_SPEAKER_07
834.8,838.0,speaker_SPEAKER_07
837.2,838.0,speaker_SPEAKER_09
838.0,838.2,speaker_SPEAKER_09
838.2,839.0,speaker_SPEAKER_07
839.0,840.9,speaker_SPEAKER_09
841.4,845.9,speaker_SPEAKER_09
846.2,856.1,speaker_SPEAKER_07
854.9,854.9,speaker_SPEAKER_08
854.9,857.9,speaker_SPEAKER_09
856.1,856.2,speaker_SPEAKER_08
857.9,857.9,speaker_SPEAKER_08
857.9,857.9,speaker_SPEAKER_08
858.0,865.7,speaker_SPEAKER_08
861.6,862.0,speaker_SPEAKER_09
864.2,866.3,speaker_SPEAKER_09
866.3,885.4,speaker_SPEAKER_08
884.4,885.9,speaker_SPEAKER_09
885.9,891.1,speaker_SPEAKER_08
887.8,887.9,speaker_SPEAKER_09
888.1,889.2,speaker_SPEAKER_09
891.3,892.7,speaker_SPEAKER_08
893.0,894.0,speaker_SPEAKER_08
894.2,898.9,speaker_SPEAKER_08
898.3,898.3,speaker_SPEAKER_09
898.3,898.6,speaker_SPEAKER_05
898.6,898.9,speaker_SPEAKER_09
898.9,900.0,speaker_SPEAKER_09
900.0,900.2,speaker_SPEAKER_05
900.2,900.2,speaker_SPEAKER_09
900.9,901.3,speaker_SPEAKER_05
901.8,905.5,speaker_SPEAKER_05
905.7,910.1,speaker_SPEAKER_05
910.6,916.6,speaker_SPEAKER_05
916.9,919.8,speaker_SPEAKER_05
919.9,933.2,speaker_SPEAKER_05
933.5,936.4,speaker_SPEAKER_05
937.1,938.0,speaker_SPEAKER_08
938.3,938.4,speaker_SPEAKER_08
938.9,941.3,speaker_SPEAKER_08
941.5,947.0,speaker_SPEAKER_08
947.0,951.1,speaker_SPEAKER_09
951.8,957.8,speaker_SPEAKER_07
958.0,963.8,speaker_SPEAKER_07
964.0,970.3,speaker_SPEAKER_07
969.2,970.3,speaker_SPEAKER_09
970.3,970.4,speaker_SPEAKER_07
970.4,970.5,speaker_SPEAKER_09
970.5,971.0,speaker_SPEAKER_07
971.0,973.2,speaker_SPEAKER_09
973.2,979.2,speaker_SPEAKER_07
979.4,983.2,speaker_SPEAKER_07
983.4,986.2,speaker_SPEAKER_07
986.4,989.2,speaker_SPEAKER_07
989.2,994.9,speaker_SPEAKER_09
995.3,1000.2,speaker_SPEAKER_07
1000.5,1002.5,speaker_SPEAKER_07
1001.8,1007.3,speaker_SPEAKER_09
1007.9,1015.8,speaker_SPEAKER_07
1015.5,1023.7,speaker_SPEAKER_09
1023.3,1030.0,speaker_SPEAKER_07
